system,user
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Fernando Llorente'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'John Terry'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Naldo'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Per Mertesacker'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Luca Toni'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Didier Drogba'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Miroslav Klose'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Daniel van Buyten'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Michael Ballack'}
Document 2:
 {'player_name': 'Fernando Morientes'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'John Terry'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Naldo'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Per Mertesacker'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Luca Toni'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Didier Drogba'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Miroslav Klose'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Daniel van Buyten'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'Fernando Llorente'}
Document 2:
 {'player_name': 'Fernando Morientes'}"
"Your job is to to select and return the most relevant document to the user's question.
Carefully read the user's question and the two documents provided below.
Respond only with the label of the document such as ""Document NUMBER"".
NUMBER must be either 1 or 2, depending on which document is most relevant.
You must pick a number and cannot say things like ""None"" or ""Neither""","Question: What {player_name} is most unique sounding?

Document 1:
 {'player_name': 'John Terry'}
Document 2:
 {'player_name': 'Naldo'}"
