system,user
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Alameda is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Contra Costa is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",El Dorado is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",El Dorado is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Fresno is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Los Angeles is a county in the Bay Area
