system,user
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",David is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Michael is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",John is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Jennifer is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Lisa is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Robert is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Julie is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Mark is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Michelle is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Susan is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Richard is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",James is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Scott is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Laura is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Karen is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Chris is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Mary is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Jeff is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Steve is a female first name
"The user will provide a claim and some relevant context.
Your job is to determine whether the claim is true for the given context.
You must answer with a single word, ""True"" or ""False"".",Maria is a female first name
